PERMNO,date1,PERMCO,PRC,VOL,RET,SHROUT,MCAP
10892,20100129,8766,27,6441,0.053453,7080,191160
10892,20100226,8766,30.69,5833,0.141111,7080,217285.2
10892,20100331,8766,39,5570,0.270772,7097,276783
10892,20100430,8766,42.11,6046,0.079744,7097,298854.67
10892,20100531,8766,40.33,8042,-0.039421,7097,286222.01
10892,20100630,8766,35.93,9047,-0.1091,7117,255713.81
10892,20100730,8766,38,5613,0.057612,7117,270446
10892,20100831,8766,35.97,11097,-0.050263,8317,299162.49
10892,20100930,8766,37.51,4958,0.042813,8497,318722.47
10892,20101029,8766,39.04,4929,0.040789,8497,331722.88
10892,20101130,8766,43.5,4730,0.117316,8497,369619.5
10892,20101231,8766,47.44,8191,0.090575,8525,404426
10892,20110131,8766,44.9,6443,-0.053541,8525,382772.5
10892,20110228,8766,46.82,5235,0.045434,8525,399140.5
10892,20110331,8766,47.1,7521,0.00598,8595,404824.5
10892,20110429,8766,44.97,6632,-0.045223,8595,386517.15
10892,20110531,8766,41.77,6755,-0.06849,8597,359096.69
10892,20110630,8766,39.65,5711,-0.050754,8604,341148.6
10892,20110729,8766,39.71,5083,0.001513,8604,341664.84
10892,20110831,8766,35,7203,-0.115588,8604,301140
10892,20110930,8766,31.57,7451,-0.098,8611,271849.27
10892,20111031,8766,39.75,6196,0.259107,8611,342287.25
10892,20111130,8766,36.54,5318,-0.077736,8613,314719.02
10892,20111230,8766,35.96,4345,-0.015873,8678,312060.88
10892,20120131,8766,38.91,3389,0.082036,8678,337660.98
10892,20120229,8766,38.49,3701,-0.00771,8678,334016.22
10892,20120330,8766,41,9023,0.065212,8705,356905
10892,20120430,8766,39.91,4029,-0.026585,8705,347416.55
10892,20120531,8766,37.18,3883,-0.065397,8705,323651.9
10892,20120629,8766,40.41,6949,0.086875,8707,351849.87
10892,20120731,8766,41.43,5798,0.025241,8707,360731.01
10892,20120831,8766,40.57,5766,-0.017861,8709,353324.13
10892,20120928,8766,41.28,6510,0.017501,8734,360539.52
10892,20121031,8766,42.46,4867,0.028585,8734,370845.64
10892,20121130,8766,43.4,4912,0.024965,8736,379142.4
10892,20121231,8766,42.25,5760,-0.026498,8773,370659.25
10892,20130131,8766,45.47,5105,0.076213,8773,398908.31
10892,20130228,8766,47.5,4276,0.047284,8773,416717.5
10892,20130328,8766,48.64,4823,0.024,8793,427691.52
10892,20130430,8766,48.94,5030,0.006168,8793,430329.42
10892,20130531,8766,50.24,5062,0.029015,8794,441810.56
10892,20130628,8766,52.39,4359,0.042795,8815,461817.85
10892,20130731,8766,59.53,4191,0.136286,8815,524756.95
10892,20130830,8766,59.6,5407,0.003192,8819,525612.4
10892,20130930,8766,60.25,3866,0.010906,8844,532851
10892,20131031,8766,70.01,6140,0.161992,8844,619168.44
10892,20131129,8766,75.94,11967,0.086416,8851,672144.94
10892,20131231,8766,77.53,8899,0.020938,8895,689629.35
10892,20140131,8766,71.8,4989,-0.073907,8898,638876.4
10892,20140228,8766,71.29,4950,-0.005432,8898,634338.42
10892,20140331,8766,71.43,5160,0.001964,8910,636441.3
10892,20140430,8766,67.62,6462,-0.053339,8910,602494.2
10892,20140530,8766,67.92,6789,0.006211,8913,605370.96
10892,20140630,8766,73.67,7366,0.084658,8924,657431.08
10892,20140731,8766,71.59,7154,-0.028234,8924,638869.16
10892,20140829,8766,74.6,6741,0.043721,8927,665954.2
10892,20140930,8766,71.61,6309,-0.04008,9396,672847.56
10892,20141031,8766,78.65,5520,0.09831,9399,739231.35
10892,20141128,8766,75.1,5400,-0.04323,9399,705864.9
10892,20141231,8766,76.89,7279,0.023835,9403,722996.67
10892,20150130,8766,73.86,5830,-0.039407,9403,694505.58
10892,20150227,8766,77.74,3678,0.054563,9403,730989.22
10892,20150331,8766,75.63,7276,-0.027142,9422,712585.86
10892,20150430,8766,71.17,5290,-0.058971,9422,670563.74
10892,20150529,8766,24.67,10654,0.042012,28266,697322.22
10892,20150630,8766,27.35,24993,0.108634,27909,763311.15
10892,20150731,8766,28.71,18561,0.049726,27898,800951.58
10892,20150831,8766,27.53,23882,-0.039359,27898,768031.94
10892,20150930,8766,28.81,20023,0.046495,27392,789163.52
10892,20151030,8766,31.77,20454,0.102742,29853,948429.81
10892,20151130,8766,34.16,21479,0.077117,29853,1019778.48
10892,20151231,8766,32.36,26115,-0.052693,29763,963130.68
10892,20160129,8766,29.06,25293,-0.101978,29763,864912.78
10892,20160229,8766,30.3,23655,0.044735,29686,899485.8
10892,20160331,8766,32.52,26395,0.073267,29522,960055.44
10892,20160429,8766,34.14,22129,0.049815,29537,1008393.18
10892,20160531,8766,35.47,19502,0.040715,29537,1047677.39
10892,20160630,8766,32.19,28040,-0.092473,29549,951182.31
10892,20160729,8766,35.19,17755,0.093197,29549,1039829.31
10892,20160831,8766,38.9,23767,0.107133,29550,1149495
10892,20160930,8766,36.49,26653,-0.061954,31334,1143377.66
10892,20161031,8766,35.05,22496,-0.039463,31334,1098256.7
10892,20161130,8766,42.65,30999,0.21883,31324,1335968.6
10892,12302016,8766,46.35,27151,0.086753,31390,1454926.5
10892,20170131,8766,45.3,28801,-0.022654,31390,1421967
10892,20170228,8766,45.6,18973,0.008168,31394,1431566.4
10892,20170331,8766,45.95,26443,0.007675,31458,1445495.1
10892,20170428,8766,47.2,24095,0.027203,31458,1484817.6
10892,20170531,8766,44.1,27730,-0.064195,31452,1387033.2
10892,20170630,8766,45.35,24680,0.028345,31435,1425577.25
10892,20170731,8766,45.15,16724,-0.00441,31435,1419290.25
10892,20170831,8766,44.7,18715,-0.008416,31418,1404384.6
10892,20170929,8766,48.75,22278,0.090604,31410,1531237.5
10892,20171031,8766,49.7,16524,0.019487,31410,1561077
10892,20171130,8766,50.6,17322,0.019919,31390,1588334
10892,20171229,8766,47.85,16667,-0.054348,31418,1503351.3
10892,20180131,8766,51.1,20325,0.067921,31418,1605459.8
10892,20180228,8766,47.7,17520,-0.064775,31404,1497970.8
10892,20180329,8766,47.9,15458,0.004193,32003,1532943.7
10892,04302018,8766,50.1,17610,0.045929,32003,1603350.3
10892,20180531,8766,52.35,14374,0.047106,31540,1651119
10892,20180629,8766,53.3,23560,0.018147,31704,1689823.2
10892,20180731,8766,56.7,26825,0.06379,31704,1797616.8
10892,20180831,8766,48.8,58044,-0.13739,31772,1550473.6
10892,20180928,8766,47.15,34616,-0.033811,31852,1501821.8
10892,20181031,8766,42.53,53348,-0.097985,31852,1354665.56
10892,20181130,8766,42.07,26826,-0.008229,31369,1319693.83
10892,20181231,8766,37.91,41486,-0.098883,31374,1189388.34
10892,20190131,8766,42.17,34328,0.112371,31374,1323041.58
10892,20190228,8766,43.28,35533,0.028931,31374,1357866.72
10892,20190329,8766,38.6,92385,-0.108133,53128,2050740.8
10892,20190430,8766,43.18,52760,0.118653,53128,2294067.04
10892,20190531,8766,39.69,43142,-0.078045,53407,2119723.83
10892,20190628,8766,41.3,65880,0.040564,53232,2198481.6
10892,20190731,8766,42.37,65255,0.025908,53232,2255439.84
10892,20190830,8766,41.22,44930,-0.02431,52988,2184165.36
10892,20190930,8766,44.1,38903,0.069869,52445,2312824.5
10892,20191031,8766,42.17,46990,-0.043764,52445,2211605.65
10892,20191129,8766,44.59,31206,0.060232,52149,2325323.91
10892,20191231,8766,43.99,44046,-0.013456,51567,2268432.33
10892,20200131,8766,39.89,43921,-0.093203,51567,2057007.63
10892,20200228,8766,34.46,31838,-0.133116,51057,1759424.22
10892,20200331,8766,24.92,85698,-0.276843,50633,1261774.36
10892,20200430,8766,29.18,66281,0.170947,50633,1477470.94
10892,20200529,8766,27.67,56413,-0.047635,50659,1401734.53
10892,20200630,8766,28.7,73051,0.037224,50660,1453942
10892,20200731,8766,28.53,61253,-0.005923,50660,1445329.8
10892,20200831,8766,29.3,46870,0.031195,50660,1484338
10892,20200930,8766,26.97,48919,-0.079522,50673,1366650.81
10892,20201030,8766,31.69,55560,0.175009,50402,1597239.38
10892,20201130,8766,38.13,64578,0.207005,50402,1921828.26
10892,20201231,8766,44.88,81894,0.177026,47756,2143289.28
10892,20210129,8766,42.97,54668,-0.042558,47756,2052075.32
10892,20210226,8766,53.14,184708,0.239469,47495,2523884.3
10892,20210331,8766,49.79,145987,-0.063041,47502,2365124.58
10892,20210430,8766,51.09,58898,0.02611,47502,2426877.18
10892,20210528,8766,53.21,45228,0.04404,47532,2529177.72
10892,20210630,8766,46.59,53447,-0.124413,47535,2214655.65
10892,20210730,8766,43.78,42653,-0.060313,47535,2081082.3
10892,20210831,8766,45.41,39655,0.040201,47535,2158564.35
10892,20210930,8766,51.31,51311,0.129927,47548,2439687.88
10892,20211029,8766,51.81,64934,0.009745,47568,2464498.08
10892,20211130,8766,49.72,45611,-0.037831,47568,2365080.96
10892,20211231,8766,50.12,136735,0.008045,47609,2386163.08
10892,20220131,8766,52.38,93378,0.045092,47609,2493759.42
10892,20220228,8766,50.83,71887,-0.02711,65379,3323214.57
10892,20220331,8766,46.62,78603,-0.082825,64735,3017945.7
10892,20220429,8766,40.07,75728,-0.140498,64735,2593931.45
10892,20220531,8766,42.78,79607,0.070876,64676,2766839.28
10892,20220630,8766,40.09,76034,-0.06288,63587,2549202.83
10892,20220729,8766,47.72,60919,0.190322,63513,3030840.36
10892,20220831,8766,48.35,61478,0.016345,63513,3070853.55
10892,20220930,8766,46.46,68602,-0.03909,61949,2878150.54
10892,20221031,8766,46.56,68090,0.002152,61587,2867490.72
10892,20221130,8766,48.51,47580,0.045103,61587,2987585.37
10892,20221230,8766,45.34,63250,-0.065347,61587,2792354.58
11786,20100129,9588,43.39,134530,0.041527,41354,1794350.06
11786,20100226,9588,44.56,116717,0.026965,41371,1843491.76
11786,20100331,9588,46.66,96213,0.047127,41526,1937603.16
11786,20100430,9588,49.18,96378,0.054008,41740,2052773.2
11786,20100528,9588,44.86,158903,-0.087841,41740,1872456.4
11786,20100630,9588,41.23,106117,-0.080918,41886,1726959.78
11786,20100730,9588,43.19,135867,0.047538,41944,1811561.36
11786,20100831,9588,37.17,100590,-0.139384,41944,1559058.48
11786,20100930,9588,42.32,90005,0.138553,41965,1775958.8
11786,20101029,9588,43.34,113853,0.024102,41993,1819976.62
11786,20101130,9588,44.93,84124,0.036687,41993,1886745.49
11786,20101231,9588,53.05,102545,0.180726,42268,2242317.4
11786,20110131,9588,52.47,141998,-0.010933,42420,2225777.4
11786,20110228,9588,54.18,77792,0.03259,42420,2298315.6
11786,20110331,9588,56.93,162886,0.050757,42698,2430797.14
11786,20110429,9588,60.44,119968,0.061655,42887,2592090.28
11786,20110531,9588,59.38,81990,-0.017538,42887,2546630.06
11786,20110630,9588,59.71,104909,0.005557,43136,2575650.56
11786,20110729,9588,61.02,104628,0.021939,43220,2637284.4
11786,20110831,9588,46.08,191824,-0.244838,43220,1991577.6
11786,20110930,9588,37,124425,-0.197049,43269,1600953
11786,20111031,9588,45.94,197291,0.241622,43343,1991177.42
11786,20111130,9588,47.04,88043,0.023944,43343,2038854.72
11786,20111230,9588,47.69,69001,0.013818,43508,2074896.52
11786,20120131,9588,58.04,114027,0.217027,43636,2532633.44
11786,20120229,9588,59.28,90580,0.021365,43789,2595811.92
11786,20120330,9588,64.34,104449,0.085358,44087,2836557.58
11786,20120430,9588,64.09,67535,-0.003886,44215,2833739.35
11786,20120531,9588,59.66,67822,-0.069121,44215,2637866.9
11786,20120629,9588,58.72,139039,-0.015756,44403,2607344.16
11786,20120731,9588,57.81,54714,-0.015497,44410,2567342.1
11786,20120831,9588,57.99,59896,0.003114,44410,2575335.9
11786,20120928,9588,60.46,55486,0.042594,44511,2691135.06
11786,20121031,9588,56.59,51388,-0.064009,44517,2519217.03
11786,20121130,9588,55.22,49195,-0.024209,44517,2458228.74
11786,20121231,9588,55.97,47612,0.013582,44627,2497773.19
11786,20130131,9588,66.37,69240,0.185814,44759,2970654.83
11786,20130228,9588,67.06,66050,0.010396,44759,3001538.54
11786,20130328,9588,70.94,47316,0.057859,44970,3190171.8
11786,20130430,9588,71.11,53029,0.002396,45079,3205567.69
11786,20130531,9588,77.39,39801,0.088314,45079,3488663.81
11786,20130628,9588,83.32,68787,0.076625,45461,3787810.52
11786,20130731,9588,87.234,79098,0.046976,45551,3973595.934
11786,20130830,9588,82.8,42000,-0.050829,45551,3771622.8
11786,20130930,9588,86.37,58144,0.043116,45608,3939162.96
11786,20131031,9588,95.78,72439,0.10895,45666,4373889.48
11786,20131129,9588,101.24,41141,0.057006,45666,4623225.84
11786,20131231,9588,104.86,50432,0.035757,45800,4802588
11786,20140131,9588,112.23,73529,0.070284,45800,5140134
11786,20140228,9588,125.91,58499,0.121893,45863,5774610.33
11786,20140331,9588,128.78,81881,0.022794,45935,5915509.3
11786,20140430,9588,106.69,99362,-0.171533,46035,4911474.15
11786,20140530,9588,105.45,169858,-0.011623,50520,5327334
11786,20140630,9588,116.62,99627,0.105927,50695,5912050.9
11786,20140731,9588,109.02,81935,-0.065169,50732,5530802.64
11786,20140829,9588,111.32,69853,0.021097,50732,5647486.24
11786,20140930,9588,112.09,72725,0.006917,50821,5696525.89
11786,20141031,9588,111.99,117106,-0.000892,50849,5694579.51
11786,20141128,9588,105.15,47805,-0.061077,50849,5346772.35
11786,20141231,9588,116.07,89644,0.103852,50925,5910864.75
11786,20150130,9588,112.9,86300,-0.027311,50963,5753722.7
11786,20150227,9588,122.9,78249,0.088574,51021,6270480.9
11786,20150331,9588,127.04,81039,0.033686,51095,6491108.8
11786,20150430,9588,132.75999,70416,0.045025,51240,6802621.888
11786,20150529,9588,134.91,58581,0.016195,51240,6912788.4
11786,20150630,9588,143.98,78782,0.06723,51461,7409354.78
11786,20150731,9588,143.10001,87320,-0.006112,51476,7366216.115
11786,20150831,9588,125.08,121458,-0.125926,51476,6438618.08
11786,20150930,9588,115.54,91380,-0.076271,51489,5949039.06
11786,20151030,9588,122.07,130538,0.056517,51493,6285750.51
11786,20151130,9588,132.48,89392,0.085279,51493,6821792.64
11786,20151231,9588,118.9,134422,-0.102506,51610,6136429
11786,20160129,9588,101.32,201153,-0.147855,51610,5229125.2
11786,20160229,9588,88.85,181691,-0.123075,51629,4587236.65
11786,20160331,9588,102.05,155125,0.148565,51701,5276087.05
11786,20160429,9588,104.28,143521,0.021852,51805,5402225.4
11786,20160531,9588,110.2,129756,0.05677,51805,5708911
11786,20160630,9588,95.16,162828,-0.136479,52026,4950794.16
11786,20160729,9588,100.42,112305,0.055275,52038,5225655.96
11786,20160831,9588,111.06,93285,0.105955,52038,5779340.28
11786,20160930,9588,110.54,87190,-0.004682,52061,5754822.94
11786,20161031,9588,122.27,124316,0.106115,52088,6368799.76
11786,20161130,9588,158.03,130448,0.292468,52088,8231466.64
11786,20161230,9588,171.66,101046,0.086249,52254,8969921.64
11786,20170131,9588,172.23,108574,0.00332,52310,9009351.3
11786,20170228,9588,190.89,83976,0.108344,52362,9995382.18
11786,20170331,9588,186.09,142817,-0.025145,52428,9756326.52
11786,20170428,9588,175.94,94965,-0.054543,52495,9235970.3
11786,20170531,9588,170.5,142845,-0.03092,52495,8950397.5
11786,20170630,9588,175.78999,111738,0.031026,52684,9261319.833
11786,20170731,9588,178.44,93242,0.015075,52693,9402538.92
11786,20170831,9588,169.34,86984,-0.050998,52693,8923032.62
11786,20170929,9588,187.09,81954,0.104819,52724,9864133.16
11786,20171031,9588,219.28,97796,0.172056,52741,11565046.48
11786,20171130,9588,227.64,78895,0.038125,52741,12005961.24
11786,20171229,9588,233.77,99383,0.026929,52835,12351237.95
11786,20180131,9588,246.55,85154,0.054669,52874,13036084.7
11786,20180228,9588,248.98,81686,0.009856,52874,13164568.52
11786,20180329,9588,240.00999,230943,-0.036027,52922,12701808.69
11786,20180430,9588,299.60999,129103,0.248323,52974,15871539.61
11786,20180531,9588,312.13,111817,0.041788,52974,16534774.62
11786,20180629,9588,288.76001,107982,-0.074873,53211,15365208.89
11786,20180731,9588,307.88,100328,0.066214,53214,16383526.32
11786,20180831,9588,322.75,83691,0.048298,53214,17174818.5
11786,20180928,9588,310.82999,70084,-0.036933,53250,16551696.97
11786,20181031,9588,237.23,189714,-0.236785,53251,12632734.73
11786,20181130,9588,254.81,136870,0.074105,53251,13568887.31
11786,20181231,9588,189.92,176784,-0.25466,52586,9987133.12
11786,20190131,9588,233.38,140787,0.228833,52631,12283022.78
11786,20190228,9588,247.16,79211,0.059045,52644,13011491.04
11786,20190329,9588,222.36,99043,-0.10034,52322,11634319.92
11786,20190430,9588,251.72,99901,0.132038,52027,13096236.44
11786,20190531,9588,201.39999,94788,-0.199905,52027,10478237.28
11786,20190628,9588,224.59,108320,0.115144,51562,11580309.58
11786,20190731,9588,231.97,113822,0.03286,51539,11955501.83
11786,20190830,9588,194.62,117157,-0.161012,51539,10030520.18
11786,20190930,9588,208.95,104941,0.073631,51556,10772626.2
11786,20191031,9588,221.48,117803,0.059966,51568,11421280.64
11786,20191129,9588,231.73,77748,0.04628,51568,11949852.64
11786,20191231,9588,251.03999,82950,0.08333,51656,12967721.72
11786,20200131,9588,240.33,104754,-0.042662,51623,12406555.59
11786,20200228,9588,208.16,96558,-0.133858,51547,10730023.52
11786,20200331,9588,151.08,218517,-0.274212,51490,7779109.2
11786,20200430,9588,193.17,108106,0.278594,51513,9950766.21
11786,20200529,9588,214.75,101989,0.111715,51513,11062416.75
11786,20200630,9588,215.53,96223,0.003632,51741,11151737.73
11786,20200731,9588,224.27,65658,0.040551,51761,11608439.47
11786,20200831,9588,255.38,50716,0.138717,51761,13218724.18
11786,20200930,9588,240.62,73629,-0.057796,51788,12461228.56
11786,20201030,9588,290.70001,68850,0.208129,51797,15057388.42
11786,20201130,9588,344.85999,80492,0.186309,51797,17862712.9
11786,20201231,9588,387.82999,67641,0.124601,51888,20123722.52
11786,20210129,9588,437.78,108898,0.128794,51950,22742671
11786,20210226,9588,505.35999,71161,0.15437,51950,26253451.48
11786,20210331,9588,493.66,147165,-0.023152,54002,26658627.32
11786,20210430,9588,571.83002,107386,0.158348,54315,31058947.54
11786,20210528,9588,582.89001,70014,0.019341,54315,31659670.89
11786,20210630,9588,556.42999,80560,-0.045395,54530,30342127.35
11786,20210730,9588,549.96002,80371,-0.011628,56437,31038093.65
11786,20210831,9588,559.5,92350,0.017347,56757,31755541.5
11786,20210930,9588,646.88,82341,0.156175,58677,37956977.76
11786,20211029,9588,717.40002,70124,0.109016,58687,42102054.97
11786,20211130,9588,692.33002,64091,-0.034946,58687,40630771.88
11786,20211231,9588,678.23999,70379,-0.020352,58748,39845242.93
11786,20220131,9588,583.90002,111562,-0.139095,58803,34335072.88
11786,20220228,9588,606,87007,0.037849,58810,35638860
11786,20220331,9588,559.45001,123150,-0.076815,58840,32918038.59
11786,20220429,9588,487.64001,119773,-0.128358,58851,28698102.23
11786,20220531,9588,488.57001,136445,0.001907,58851,28752833.66
11786,20220630,9588,394.98999,126209,-0.191539,59081,23336403.6
11786,20220729,9588,403.54999,114820,0.021671,59082,23842540.51
11786,20220831,9588,406.51999,99512,0.00736,59082,24018014.05
11786,20220930,9588,335.78,118603,-0.174014,59104,19845941.12
11786,20221031,9588,230.96001,250761,-0.312169,59104,13650660.43
11786,20221130,9588,231.78,227354,0.00355,59104,13699125.12
11786,20221230,9588,230.14,216586,-0.007076,59104,13602194.56
15579,20100129,21737,22.5,3167973,-0.132003,1241889,27942502.5
15579,20100226,21737,24.38,3009160,0.083556,1241889,30277253.82
15579,20100331,21737,24.47,3355408,0.003692,1241952,30390565.44
15579,20100430,21737,26.01,3294086,0.067838,1241952,32303171.52
15579,20100528,21737,24.42,3729733,-0.06113,1222226,29846758.92
15579,20100630,21737,23.28,3394249,-0.046683,1222226,28453421.28
15579,20100730,21737,24.69,2950907,0.065722,1195195,29509364.55
15579,20100831,21737,23.02,2848649,-0.067639,1195195,27513388.9
15579,20100930,21737,27.14,2906638,0.178975,1195195,32437592.3
15579,20101029,21737,29.57,3140167,0.094326,1195195,35341916.15
15579,20101130,21737,31.8,2562368,0.075414,1174157,37338192.6
15579,20101231,21737,32.5,2046292,0.022013,1174157,38160102.5
15579,20110131,21737,33.91,1734536,0.047385,1174157,39815663.87
15579,20110228,21737,35.61,1732900,0.050133,1172051,41736736.11
15579,20110331,21737,34.56,2539730,-0.029486,1169002,40400709.12
15579,20110429,21737,35.53,2510913,0.031829,1169002,41534641.06
15579,20110531,21737,35.3,1676071,-0.006473,1161169,40989265.7
15579,20110630,21737,32.83,2175181,-0.069972,1161169,38121178.27
15579,20110729,21737,29.75,2226294,-0.089857,1161169,34544777.75
15579,20110831,21737,26.21,3493541,-0.118992,1155321,30280963.41
15579,20110930,21737,26.65,2929858,0.016788,1142650,30451622.5
15579,20111031,21737,30.73,3026260,0.159475,1155321,35503014.33
15579,20111130,21737,30.1,2353579,-0.020501,1142650,34393765
15579,20111230,21737,29.11,2042546,-0.03289,1139499,33170815.89
15579,20120131,21737,32.38,2242777,0.118172,1142650,36999007
15579,20120229,21737,33.35,1588402,0.029957,1142083,38088468.05
15579,20120330,21737,33.61,1759878,0.007796,1144353,38461704.33
15579,20120430,21737,31.94,2195604,-0.04463,1144353,36550634.82
15579,20120531,21737,28.48,1818177,-0.108328,1144353,32591173.44
15579,20120629,21737,28.69,1999780,0.007374,1137758,32642277.02
15579,20120731,21737,27.24,1739869,-0.044615,1137758,30992527.92
15579,20120831,21737,29.04,1831207,0.066079,1137758,33040492.32
15579,20120928,21737,27.555,1775300,-0.051136,1120803,30883726.67
15579,20121031,21737,28.09,2020522,0.027037,1120803,31483356.27
15579,20121130,21737,29.47,1879446,0.049128,1120803,33030064.41
15579,20121231,21737,30.89,1523648,0.048185,1108179,34231649.31
15579,20130131,21737,33.08,1782416,0.077695,1104787,36546353.96
15579,20130228,21737,34.428,1965686,0.04075,1106587,38097577.24
15579,20130328,21737,35.48,1877265,0.030556,1109154,39352783.92
15579,20130430,21737,36.21,2242467,0.028467,1109154,40162466.34
15579,20130531,21737,35.91,1957198,-0.008285,1109154,39829720.14
15579,20130628,21737,34.85,1601043,-0.029518,1101173,38375879.05
15579,20130731,21737,39.18,1701051,0.132281,1101173,43143958.14
15579,20130830,21737,38.2,1342186,-0.025013,1101173,42064808.6
15579,20130930,21737,40.29,1036347,0.054712,1094563,44099943.27
15579,20131031,21737,42.085,1755274,0.051998,1094563,46064683.86
15579,20131129,21737,43,983439,0.021742,1094563,47066209
15579,20131231,21737,43.91,949840,0.021163,1082803,47545879.73
15579,20140131,21737,42.4,1447936,-0.027556,1084214,45970673.6
15579,20140228,21737,44.96,1175536,0.060377,1081741,48635075.36
15579,20140331,21737,47.16,1408368,0.048932,1079351,50902193.16
15579,20140430,21737,45.45,1550554,-0.029898,1079351,49056502.95
15579,20140530,21737,46.98,1130226,0.033663,1079351,50707909.98
15579,20140630,21737,47.79,858845,0.017241,1067556,51018501.24
15579,20140731,21737,46.25,1356096,-0.025947,1067556,49374465
15579,20140829,21737,48.18,985978,0.04173,1067556,51434848.08
15579,20140930,21737,47.69,989277,-0.01017,1056300,50374947
15579,20141031,21737,49.66,2432345,0.048438,1056300,52455858
15579,20141128,21737,54.42,947604,0.095852,1056300,57483846
15579,20141231,21737,53.465,1209964,-0.017549,1046627,55957912.56
15579,20150130,21737,53.45,1178018,0.006079,1046627,55942213.15
15579,20150227,21737,58.8,1038102,0.100094,1046627,61541667.6
15579,20150331,21737,57.185,1128419,-0.027466,1044414,59724814.59
15579,20150430,21737,54.21,1212678,-0.046079,1040363,56398078.23
15579,20150529,21737,55.92,1052238,0.031544,1040363,58177098.96
15579,20150630,21737,51.51,1173717,-0.078863,1034102,53266594.02
15579,20150731,21737,49.98,1962162,-0.023102,1026386,51298772.28
15579,20150831,21737,47.84,1875249,-0.042817,1026386,49102306.24
15579,20150930,21737,49.52,1632910,0.035117,1019630,50492077.6
15579,20151030,21737,56.72,1886472,0.153069,1014412,57537448.64
15579,20151130,21737,58.12,957011,0.024683,1014412,58957625.44
15579,20151231,21737,54.81,1169491,-0.056951,1011268,55427599.08
15579,20160129,21737,52.93,1726537,-0.027367,1011268,53526415.24
15579,20160229,21737,53.02,1400303,0.0017,1005258,53298779.16
15579,20160331,21737,57.42,908378,0.082988,1006572,57797364.24
15579,20160429,21737,57.04,1063576,0,1004227,57281108.08
15579,20160531,21737,60.6,1031661,0.062412,1004227,60856156.2
15579,20160630,21737,62.65,1177329,0.033828,1003348,62859752.2
15579,20160729,21737,69.75,1379901,0.119393,1003210,69973897.5
15579,20160831,21737,69.54,983407,-0.003011,1003210,69763223.4
15579,20160930,21737,70.18,954363,0.009203,1001122,70258741.96
15579,20161031,21737,70.85,1048131,0.009547,999486,70813583.1
15579,20161130,21737,73.93,1169661,0.050529,999486,73891999.98
15579,20161230,21737,72.97,1037296,-0.012985,995984,72676952.48
15579,20170131,21737,75.54,1224154,0.042072,995984,75236631.36
15579,20170228,21737,76.62,945361,0.014297,999640,76592416.8
15579,20170331,21737,80.56,1129011,0.051423,997730,80377128.8
15579,20170428,21737,79.18,967178,-0.010924,996324,78888934.32
15579,20170531,21737,82.49,942505,0.041803,996324,82186766.76
15579,20170630,21737,76.93,1017643,-0.067402,991717,76292788.81
15579,20170731,21737,81.38,912284,0.064344,990039,80569373.82
15579,20170831,21737,82.82,862486,0.017695,990039,81995029.98
15579,20170929,21737,89.64,881065,0.082347,986357,88417041.48
15579,20171031,21737,96.69,907281,0.085565,985561,95293893.09
15579,20171130,21737,97.29,764719,0.006205,985561,95885229.69
15579,20171229,21737,104.44,959212,0.073492,983159,102681126
15579,20180131,21737,109.67,1470362,0.056013,983159,107823047.5
15579,20180228,21737,108.35,1321072,-0.012036,983106,106519535.1
15579,20180329,21737,103.89,1126804,-0.041163,981718,101990683
15579,20180430,21737,101.43,1236080,-0.023679,978918,99291652.74
15579,20180531,21737,111.91,959310,0.109435,978918,109550713.4
15579,20180629,21737,110.25,924019,-0.014833,974366,107423851.5
15579,20180731,21737,111.32,912538,0.015329,972195,108224747.4
15579,20180831,21737,112.4,951050,0.009702,972195,109274718
15579,20180928,21737,107.29,1180789,-0.045463,964863,103520151.3
15579,20181031,21737,92.83,2195871,-0.127598,960543,89167206.69
15579,20181130,21737,99.85,1394182,0.075622,960543,95910218.55
15579,20181231,21737,94.5,1419345,-0.05358,960543,90771313.5
15579,20190131,21737,100.68,1577540,0.073545,960543,96707469.24
15579,20190228,21737,105.78,974785,0.050656,938618,99287012.04
15579,20190329,21737,106.07,996471,0.002742,938799,99578409.93
15579,20190430,21737,117.83,1090199,0.11087,938206,110548813
